,Virginia,California,Florida,New Jersey,Texas,New York,Colorado,Massachusetts,Nevada,Arizona,Oregon,North Carolina,the District of Columbia,Washington,Wisconsin,Hawaii,Utah,Michigan,South Carolina,Minnesota,Tennessee,Georgia,New Hampshire,Illinois,Vermont,Iowa,Missouri,Maryland,Rhode Island,Indiana,Montana,Wyoming,Pennsylvania,Oklahoma,West Virginia,Delaware,Alabama,Connecticut,Ohio,Kansas,South Dakota,Idaho,North Dakota,Nebraska,Mississippi,New Mexico,Arkansas,Alaska,Louisiana,Kentucky,Maine
2021-06-01,322964.2953215675,656394.3880083641,296703.55692425213,414709.20460926945,249617.49912035814,386166.64324848726,477920.5655635513,523160.6227062636,364504.1665140832,356779.19223245705,447951.09533109044,252432.436392775,627997.597917452,516094.19487496075,249340.89803507362,693371.4404497264,446230.88705027226,204798.44912580008,226621.30362117852,296654.83128670347,244679.86041928534,252487.43326029417,374262.5667404052,215619.23011984178,311051.6552614953,175267.9358283819,195833.52511852796,362556.4287783632,374461.2744052095,191818.16733361315,350874.5666704636,286220.14536415035,223338.67733649412,161127.52387979193,136611.295241853,311564.386112247,184548.88046445858,321582.7107927218,186824.2091722087,170347.3194268264,240553.19212101912,411000.6790640952,220210.54523030328,215693.32126370573,153314.83903518543,241923.19377175832,167432.1880005039,315144.5833842789,188516.2551794584,171770.9237117891,310731.4815779086
2021-07-01,326172.867252616,667186.793216051,303428.3864348216,419489.20935537905,254051.42038725503,390453.73627754906,485062.7213813502,527632.5470873802,371355.63681601244,365883.23811377276,454196.83016976895,257148.67006082775,631051.9259082717,524178.7474510938,252775.31710843614,703798.5815826723,455685.59515982895,207422.27663268056,230612.82963803122,300605.43090419564,249897.0415430202,257083.91887427543,379614.6542067392,218224.0200203322,318444.6808241872,177048.48879601675,198286.88589881329,365689.1330193949,378291.2537418062,194415.86658825268,358347.60326296,288467.1716240487,225654.93112233104,162959.57576799137,137290.39401831108,315369.00140426547,187423.90377921177,324517.8052667774,188724.1235066123,172687.12439099993,244456.29049874097,419431.5332908377,222413.28946176826,218001.44296429274,155365.88904119647,245233.4771640217,170015.93092652992,319006.1344610039,189532.3600131738,173501.67523812014,317325.63497679774
2021-08-01,327949.43311507005,675093.9287025054,309591.9828344832,422813.0606481852,257619.55713696763,393817.9843629206,490138.7620038939,529161.8811107635,377794.19292964926,374085.2015834536,458824.83064981294,260646.81879924386,631327.8298302853,529399.1505808916,254508.51205701576,711431.8620727438,463198.43919645366,208598.60734477316,233790.48950826618,302740.42058073054,254025.74394582104,260795.49775213923,381695.78779431543,220271.3656211949,323274.0020370575,178134.73104045968,199753.5900284211,367273.3326557949,380093.48873198684,196129.9459688644,364677.5738944481,290537.51443092205,226660.94028950148,164422.54771404027,137026.41856229916,317689.4441364415,189726.86607425715,325598.78019534145,189408.6523650308,174260.34052655924,247378.09475752313,424900.937018048,224098.52796179525,218989.22542471555,157215.40203376554,247873.7493513428,172206.68329952325,322480.98001100816,189822.12882280422,174478.8998358012,321464.9525957881
2021-09-01,328480.0923885061,680943.722874687,314769.840914645,424909.90135698486,260391.54417661147,396346.20492692356,493507.8869267702,528721.8331738291,383300.9399960454,381094.82706529304,462373.0337544813,262967.80096353166,629811.5103412113,532744.6777324331,254832.20265324638,717870.4562680939,468978.76746635867,208480.14881220632,236150.48079002637,303226.37351150153,256922.42591490666,263781.2023301764,381067.03486654226,221473.01357301962,325646.6396031785,178635.03710785173,200363.97282043126,367577.83109774516,380243.35564211995,196965.232788139,369614.33490239293,292407.4659667695,226104.91298871554,165384.8184678415,135730.71029204602,318352.13499192236,191263.38415005073,324833.67956270085,189038.1823670871,175024.93116269528,249216.38105734126,428271.5243416414,225036.74125318826,218791.5549974159,158606.0896639293,249608.4185776418,173606.90795653846,325694.95441699045,189540.27213345954,174565.86267226728,323089.09390100784
2021-10-01,329054.27207957144,686049.2204644829,319773.15180593386,426734.2379582753,263101.53069192194,398873.6923797573,497032.37786478206,528542.6256000648,388326.7989641493,387451.3105744953,465547.95406697696,265146.16206240386,629243.1325637408,535175.0404894162,254685.3523139041,725409.8717879324,473832.46318761964,208284.64338083295,238538.49937876072,303346.77045066445,259722.26077168123,267166.7206322834,379923.3387314689,222414.20190435273,326095.8368350214,179186.43850165737,201131.70765885568,368113.11089189444,380202.4508573864,197866.7087594445,374308.83454349963,294617.64718499506,225675.20576110246,166820.07934882527,135236.08304558898,319169.6873046235,192737.79478527632,324144.96843637043,188842.60962443682,175534.76629808857,250755.0109082048,431069.30630101723,225851.23831140323,218721.94986870384,160107.96546760228,251116.07947188173,174920.28792412372,327934.14051690977,189794.94751224885,174839.6235297315,323531.7907101411
2021-11-01,330425.5530107987,692386.2511471319,325225.94461477315,429355.0170892084,266424.52559539076,401684.62961251586,501768.4326160133,529693.818702598,393702.50147582946,393579.1698565004,469187.4094261404,267964.0652664099,629584.9259901411,538548.2104352339,255220.59831832387,735169.0445298626,478591.47742444,208685.6491311293,241498.68895728202,304322.7314446985,263532.8910875971,271357.64950005873,380411.4241869955,223725.20314984795,327604.21938887046,180115.63523308394,202508.53822828422,369320.32103399496,381026.6837893145,199318.3491798689,379168.52953966655,297317.57308438857,225930.07693386872,168607.3662818174,135597.41753072548,320860.69202887797,194719.9177478215,324369.1270105838,189298.67142688332,176348.25044942883,252926.53560103476,434161.57602744974,226795.9241603897,219431.15562861032,162225.13736877177,253043.35851503364,176527.1794672023,329512.10446122877,190827.98923617307,175597.89214412318,325000.92098734336
2021-12-01,332780.50043458387,699932.7308369307,331024.926823883,432560.3105214539,270174.45476665796,404604.6825669277,507459.7147090126,532005.068256285,399058.61158259324,399346.18140556506,473182.66603554616,271131.63852550805,629900.0127204683,543125.9078483777,256400.91903293962,745359.0994739771,483818.55780655175,209589.70709880863,244780.80112650653,305968.3106223,267981.960656347,276106.29697097465,382557.06182512804,225669.10561827838,329912.7803150566,181355.34253996596,204445.73051002124,371385.7488698654,382712.5744749643,201139.47170303445,384688.53987990174,300283.9285330275,227030.96262778598,170672.41509180117,136431.23514093144,323600.49520770344,196874.4825029644,326002.78569606197,190210.99329627558,177516.2013533375,255955.96684915767,437887.1711802895,228238.75602779002,220876.0533910799,164517.4521460723,255510.81136811603,178469.66049177138,331297.4786466733,192212.07207170047,176810.29425901233,327296.44169833075
2022-01-01,336703.92409280455,709957.1882418097,338142.8004913211,436505.3111833509,274974.80758564384,407878.57610074314,515046.9936618234,537348.4443422719,405709.9865555067,405345.1853238524,478424.5138597773,275957.6351998655,630911.6497582427,551337.4854532274,258660.29706321468,760637.4948874227,491285.7787726565,211932.43226409637,249009.02891916735,309186.6466844541,273570.4739464949,282206.37433858815,388200.9384545347,228443.03966762588,334489.2888959024,183391.3946244215,207339.45265582475,374322.3035761795,386708.3566438703,203933.0871191451,392128.44103399717,303710.27518227795,229546.51203514417,173300.82346526743,138442.72007715434,327707.12042426196,199358.60695515477,329807.49276516243,192412.44483555655,179904.47513390388,260134.7541572832,442687.8861414488,230332.04067398794,223530.5310419317,166491.19207591153,259025.38833558504,180820.81908417423,332671.4388530267,193884.1936808005,179038.5784058154,331620.76736725407
2022-02-01,341295.49773776834,722503.1180168675,346307.5061662714,441029.66965178493,280238.8899711743,411822.1405144503,524548.4281524532,545661.9164185268,413373.73678154015,412133.41724459874,485148.6959412687,282007.90321558435,634417.4932718707,562882.980423882,261585.5771315218,780426.8129916727,501107.41754133673,215567.41738833292,253928.4275646232,313417.83035271504,279990.0322213985,289049.6365389493,396813.88939129724,231950.41793259667,340111.4097076604,185918.25669241496,211008.56377840493,377891.78612184006,392824.95206285344,207571.35064082162,400514.8451753238,306909.5828758457,233165.38105336475,176200.29973486962,140895.89288925825,332636.1643431598,201898.33216185853,335249.6623367841,195637.92497423987,182969.15962046746,264811.48708146595,448997.5562980736,232185.11863140026,227191.85849578804,167618.06847903717,263549.19752900477,183143.46075477835,333720.2038740395,195588.67257017156,181931.89862212873,337651.16981088533
2022-03-01,346568.91666958784,737545.4552819584,355775.0763357356,446761.55699332297,286151.9381548487,417108.128980498,535831.5572405643,556673.4669632219,422325.7529102617,420488.2001013155,493440.40555086365,289348.41404803,641468.0895231859,577341.0774733928,265113.22375334677,804607.8347003348,512723.48447163263,220162.5668147908,259558.01716113774,318683.7472457138,286565.1879666609,296264.74357052374,408028.5323238939,236039.53288625905,346748.23248384084,189006.81512734003,215306.57100932984,382297.8141622695,400911.1828063862,211778.2779669926,410619.59787072777,310657.6673980712,237647.21178749006,179339.28412869395,143768.22037625997,338456.0999079021,204583.51113698588,341775.5058658933,199583.48325085698,186676.87318812308,270139.61957007804,456713.04378575674,234033.98597032044,231795.3436818573,168627.9959445748,269011.58948393026,185342.2086326411,335050.61420352483,197598.07716644465,185280.09745139268,345423.7710646287
2022-04-01,351617.99871934025,751385.8327503329,365352.7038684315,452799.51048466825,291938.7704990697,422646.9490742157,546547.9577141986,566901.73637564,431062.60687983205,429885.63359436236,501872.7710588023,296642.25160245376,648320.688170457,591058.5049859857,269063.0422012151,824518.2175946905,523805.4515222933,224533.9892667971,265200.1878627978,323793.3343569557,292812.8653754429,302813.6058177341,418767.02615766757,239920.89571478977,353412.9241155223,191979.41305982356,219375.70384606463,386755.4693377625,408834.9904513154,215684.9978881098,421186.5351651918,314164.1025862796,241700.68278958127,182003.94493659807,145982.34543073282,344231.8196444891,207341.84022443133,347924.1638863238,203243.79909836824,190049.66406396302,275423.43488298246,464958.5636621108,236020.89563177153,236309.52003397464,169582.26847215838,274289.31066664687,187436.48278379036,337236.22135258926,199436.00597602967,188277.35531594278,353742.280402669
2022-05-01,356213.3082492706,761988.3111230399,374246.2094606886,458987.2054465576,297308.56608738576,427796.7294364117,555017.2910154033,575648.1671404525,438918.68614458054,439236.77334509813,509059.46689026005,303275.5895974801,652486.2851641221,601384.6632629925,272751.7933103521,839702.0732795045,532393.1009796177,227794.3880613915,270476.979951492,328088.22886563715,297867.5098745316,308391.3677478451,427419.1421158002,242560.25251271945,359352.68061104306,194916.5034464739,222679.65284336405,390951.4690305609,415828.50211942784,218702.03772316198,430981.9786270317,317625.04193175473,244845.21327060615,184222.81536992374,147663.34553501906,349218.40841793694,209708.6897350936,353607.15860472183,206226.1397444109,193024.75512748735,280267.6399056721,471650.2613436468,238184.67689435452,240023.2140588221,170556.90373906022,278635.13821114035,189157.01855038665,340463.0208274711,200900.14709066143,190727.54356583813,361293.56419821567
2022-06-01,360057.357954662,767758.0725621848,381970.66273934365,464190.4266720757,302015.05429110513,432688.6649708205,560162.1518383106,582261.5797876514,445293.54071391653,447108.3627957347,513718.01130757807,309082.1433337449,652488.9015301608,606508.7360325087,275819.4278746641,848693.9806052736,537135.085363907,230212.92564320308,275394.4192436017,331248.85564189847,302389.189136781,313237.27231471014,433553.32818129734,244330.84084935402,364582.92921282124,197482.6211778468,225535.40845998237,393968.2164443536,421467.3695940527,221272.3402268622,438725.8177475797,321068.41712133406,247307.329153323,186315.61308353048,149222.17788753108,353032.1915207102,212166.36271039254,358484.9447472624,208940.66153925253,195586.0831391263,284240.2198486607,475939.84159807727,240477.04681138272,242873.93672428877,171974.73888419583,282329.7208762315,190813.880694399,343376.80197524437,202260.57137268092,193125.69089813522,367296.4341328239
2022-07-01,362000.0627805451,768153.7690050517,387246.95517581096,467125.0201042099,304855.36247784476,436063.9915311323,560499.4776666671,585401.8263832297,448453.0849302849,451176.84821164125,513857.9455366644,312714.3130278071,648685.0336997219,604991.6034761941,277103.2175964207,851986.6565743295,536485.985218562,230813.74082875907,278805.5253125676,331957.69923643774,305042.8550007337,316151.99312300264,436289.05600655434,244688.14691850985,367342.70060025854,199076.95464330222,227135.43064219024,394675.8714750318,424409.8283029159,222517.37679050202,441685.0751539182,323592.5996456221,248315.03236008712,187907.9695020362,150001.29908811016,354477.1085670364,213676.37602717732,361632.9444243854,210500.85608211675,197305.92152219368,286490.78606068064,475716.7233238716,241690.22561998866,244277.0969620801,173179.5332574574,284700.56714368187,191718.3147214401,345331.7359568728,202959.0479816066,194837.2136133671,370013.6181675946
2022-08-01,362253.42849708867,763543.6480222676,389890.74136437755,467336.4048645151,305720.634840417,437245.0653265337,556737.7488498237,584433.7503538238,447857.53594964556,450650.9501646916,510161.7971634022,314251.09203428583,642425.5967443899,598723.3482754295,276916.8619580258,849810.676010537,531578.9399474498,230181.51415592435,280637.26666441374,330751.80887642974,306018.0258267142,317325.3138009843,436473.5291024037,244244.59349978968,367759.674599671,199618.58939621222,227531.31159178284,393259.36082870915,424274.98223548546,222761.62139102598,440790.06110648694,324905.6168310482,248239.68865308925,188897.70529812112,150240.47863204562,354592.6576372765,214651.36596529002,362452.63445047225,211134.34184788496,198069.85513487356,287084.6657398176,471593.6384478531,242318.07534235026,244445.96736906748,173878.79819020434,285599.04902512394,192170.6704968044,346198.3754730203,202887.69109745324,195734.89614439904,369573.9937985829
